node1,node2,weight
ASTRAZENECA,ARTHREX,23
ASTRAZENECA,SMITHS MEDICAL,2
ASTRAZENECA,ORPHAN EUROPE,5
ASTRAZENECA,GXEL MEDICAL,3
ASTRAZENECA,COLLIN,1
ASTRAZENECA,OPHTACOM,1
ASTRAZENECA,GEDEON RICHTER,34
ASTRAZENECA,HRA PHARMA,9
ASTRAZENECA,B3TSI,58
ASTRAZENECA,CELONOVA BIOSCIENCES OF EUROPE,5
ASTRAZENECA,TRB CHEMEDICA,20
ASTRAZENECA,HOSPIDOM,4
ASTRAZENECA,SINCLAIR PHARMA,25
ASTRAZENECA,HOYA Surgical Optics,1
ASTRAZENECA,PHOENIX PHARMA,1
ASTRAZENECA,Asept InMed,2
ASTRAZENECA,COUSIN ENDOSURG,3
ASTRAZENECA,CARMAT,2
ASTRAZENECA,OXYPHARM,10
ASTRAZENECA,ARKOPHARMA,99
ASTRAZENECA,DEBREGEAS ET ASSOCIES PHARMA,1
ASTRAZENECA,DIAXONHIT,1
ASTRAZENECA,GLOBAL D,1
ASTRAZENECA,COSMETIQUE ACTIVE,70
ASTRAZENECA,Crinex,1
ASTRAZENECA,AMC APPAREILLAGE ET MATERIEL DE CARDIOLOGIE,26
ASTRAZENECA,H.A.C.Pharma,81
ASTRAZENECA,NUXE,4
ASTRAZENECA,Genzyme,285
ASTRAZENECA,CERAVER,4
ASTRAZENECA,SUD OUEST ORTHOPEDIE,3
ASTRAZENECA,ABBOTT PRODUCTS,2068
ASTRAZENECA,CENTRALE DES PEELINGS,49
ASTRAZENECA,THEA,52
ASTRAZENECA,EUROFINS OPTIMED,1
ASTRAZENECA,Smith & Nephew,290
ASTRAZENECA,QIAGEN,24
ASTRAZENECA,HERAEUS,2
ASTRAZENECA,GIVEN IMAGING,9
ASTRAZENECA,EOS IMAGING,1
ASTRAZENECA,Ophta-France,1
ASTRAZENECA,PHARMA DOM,259
ASTRAZENECA,GALDERMA,123
ASTRAZENECA,ENDOLOGIX,6
ASTRAZENECA,ACIST,6
ASTRAZENECA,LINDE HOMECARE,61
ASTRAZENECA,SEPROPHARM,39
ASTRAZENECA,ROCHE,844
ASTRAZENECA,IPRAD PHARMA,24
ASTRAZENECA,GIBAUD,59
ASTRAZENECA,GRIMBERG,7
ASTRAZENECA,ASSISTANCE DU GRAND EST,5
ASTRAZENECA,GAMIDA,10
ASTRAZENECA,SOS OXYGENE,113
ASTRAZENECA,BRISTOL-MYERS SQUIBB,10319
ASTRAZENECA,TEVA PHARMA,5513
ASTRAZENECA,COVIDIEN,173
ASTRAZENECA,JALDES,135
ASTRAZENECA,Beiersdorf s.a.s,3
ASTRAZENECA,AXONAL,3
ASTRAZENECA,SCIENCE ET MEDEDINE,7
ASTRAZENECA,PAUL HARTMANN,28
ASTRAZENECA,ALCON,11
ASTRAZENECA,BRAHMS,27
ASTRAZENECA,MICROVENTION,1
ASTRAZENECA,TOSHIBA MEDICAL,15
ASTRAZENECA,DENSMORE,5
ASTRAZENECA,AGUETTANT,7
ASTRAZENECA,AUDIOPTIC TRADE SERVICES,3
ASTRAZENECA,AADAIRC,4
ASTRAZENECA,BSN medical,7
ASTRAZENECA,PPD,2
ASTRAZENECA,KRKA EURL,5
ASTRAZENECA,Zimmer,14
ASTRAZENECA,SADIR ASSISTANCE,6
ASTRAZENECA,TEOXANE,4
ASTRAZENECA,SPINEVISION,2
ASTRAZENECA,FERRING,281
ASTRAZENECA,PROSTRAKAN PHARMA,143
ASTRAZENECA,BIO-RAD,1
ASTRAZENECA,MEDICREA,3
ASTRAZENECA,COOPERATION PHARMACEUTIQUE FRANCAISE,1
ASTRAZENECA,MED OUEST,1
ASTRAZENECA,BECKMAN COULTER,2
ASTRAZENECA,ORTHOFIX,1
ASTRAZENECA,PROXILIO,7
ASTRAZENECA,AUDIOCONSULTING,2
ASTRAZENECA,LION / SENECA AUDIO,1
ASTRAZENECA,DAIICHI SANKYO,10369
ASTRAZENECA,EUSAPHARMA,52
ASTRAZENECA,A A,2412
ASTRAZENECA,HOLOGIC,21
ASTRAZENECA,SIEMENS,11
ASTRAZENECA,AEPODIA SA,1
ASTRAZENECA,Brainlab,5
ASTRAZENECA,RADIOMETER,6
ASTRAZENECA,FRESENIUS MEDICAL CARE,96
ASTRAZENECA,ICON CLINICAL RESEARCH,30
ASTRAZENECA,Biosphere Medical,1
ASTRAZENECA,NOVARTIS VACCINES AND DIAGNOSTICS,36
ASTRAZENECA,ABS-BOLTON MEDICAL,8
ASTRAZENECA,MUNDIPHARMA,5723
ASTRAZENECA,TOSOH EUROPE,1
ASTRAZENECA,LVL MEDICAL,127
ASTRAZENECA,CCD,1
ASTRAZENECA,AtriCure,2
ASTRAZENECA,ABBVIE,840
ASTRAZENECA,MANTARAY,15
ASTRAZENECA,LIVE ! BY GL EVENTS,14
ASTRAZENECA,B.R.A.,4
ASTRAZENECA,ECHOSENS,2
ASTRAZENECA,VITALITEC,27
ASTRAZENECA,ARAIR Assistance,10
ASTRAZENECA,VERBAL,1
ASTRAZENECA,JULIUS ZORN GMBH,13
ASTRAZENECA,MAYOLY SPINDLER,1841
ASTRAZENECA,ARIAD Pharmaceuticals,3
ASTRAZENECA,EDAP TMS,5
ASTRAZENECA,HOLLISTER,2
ASTRAZENECA,SVR,1
ASTRAZENECA,Kantar Health,16
ASTRAZENECA,SIGMA TAU,12
ASTRAZENECA,ADIR ASSISTANCE,1
ASTRAZENECA,RECORDATI,8640
ASTRAZENECA,LDR Médical,3
ASTRAZENECA,THERABEL LUCIEN PHARMA,1876
ASTRAZENECA,SPECTRUM PHARMACEUTICALS,8
ASTRAZENECA,Cyberonics,21
ASTRAZENECA,BROTHIER,4
ASTRAZENECA,TAKEDA,5211
ASTRAZENECA,Leurquin Mediolanum,1429
ASTRAZENECA,DLMEDICAL,2
ASTRAZENECA,SYSTAGENIX WOUND MANAGEMENT,4
ASTRAZENECA,URGO,314
ASTRAZENECA,PENTAX MEDICAL,1
ASTRAZENECA,FH ORTHOPEDICS,22
ASTRAZENECA,SYNAPSE SANTE,1
ASTRAZENECA,IP Santé domicile,21
ASTRAZENECA,BIOTRONIK,286
ASTRAZENECA,CANAL 55 COMMUNICATION,1
ASTRAZENECA,ETHYPHARM,1
ASTRAZENECA,CORDIS,55
ASTRAZENECA,KCI MEDICAL,6
ASTRAZENECA,STENTYS,22
ASTRAZENECA,MEDA PHARMA,1514
ASTRAZENECA,AMO,2
ASTRAZENECA,VIGIE Pharma,1
ASTRAZENECA,STARKEY,6
ASTRAZENECA,SERF,1
ASTRAZENECA,AUDIKA,7
ASTRAZENECA,AGIR à dom Assistance,17
ASTRAZENECA,CHAUVIN,16
ASTRAZENECA,Adept Field Solutions,3
ASTRAZENECA,ARCOS,1
ASTRAZENECA,OMEGA PHARMA,99
ASTRAZENECA,SYNTHES,6
ASTRAZENECA,ORTHOPAEDIC & SPINE DEVELOPMENT,1
ASTRAZENECA,LOL PHARMA,4
ASTRAZENECA,Baxter,4
ASTRAZENECA,ASPEN,85
ASTRAZENECA,Accuray,5
ASTRAZENECA,OLEA MEDICAL S.A,1
ASTRAZENECA,STENTYS S.A,14
ASTRAZENECA,BIOMERIEUX,29
ASTRAZENECA,SONATINE,1
ASTRAZENECA,TETRA MEDICAL,3
ASTRAZENECA,HANDI PHARM,1
ASTRAZENECA,ADAIR,1
ASTRAZENECA,M3 Global Research,8
ASTRAZENECA,KISCO,1
ASTRAZENECA,LASER,64
ASTRAZENECA,BIOVENTUS,2
ASTRAZENECA,ProClinica,3
ASTRAZENECA,Audition Martin,1
ASTRAZENECA,CEREPLAS,1
ASTRAZENECA,BIOPROJET PHARMA,27
ASTRAZENECA,MENICON,2
ASTRAZENECA,CROMA,9
ASTRAZENECA,Medela,1
ASTRAZENECA,JUVISE PHARMACEUTICALS,2
ASTRAZENECA,R SUD MEDICAL,27
ASTRAZENECA,IMS HEALTH,39
ASTRAZENECA,LUNDBECK,12079
ASTRAZENECA,Archimedes,1
ASTRAZENECA,NOVARTIS PHARMA,17281
ASTRAZENECA,LEHNING,1
ASTRAZENECA,OLYMPUS,6
ASTRAZENECA,LEO,16
ASTRAZENECA,BIO-RAD SNC,2
ASTRAZENECA,SANOFI PASTEUR,1411
ASTRAZENECA,Doliage,1
ASTRAZENECA,COVANCE,1
ASTRAZENECA,HENRY SCHEIN SCA,1
ASTRAZENECA,THERMO ELECTRON,1
ASTRAZENECA,HORMETA,1
ASTRAZENECA,Audika Groupe,1
ASTRAZENECA,B.BRAUN,115
ASTRAZENECA,Zeste Research,2
ASTRAZENECA,MSD,14896
ASTRAZENECA,GADOL OPTIC 2000,9
ASTRAZENECA,Schulke,1
ASTRAZENECA,SORIN GROUP,475
ASTRAZENECA,Becton Dickinson,54
ASTRAZENECA,VYGON,11
ASTRAZENECA,ALK-Abello,686
ASTRAZENECA,Eole santé,2
ASTRAZENECA,Cochlear,1
ASTRAZENECA,Alexion Pharma,16
ASTRAZENECA,BESINS,112
ASTRAZENECA,AMGEN,696
ASTRAZENECA,BIOGARAN,149
ASTRAZENECA,MACO,1
ASTRAZENECA,BEST OF OPTIMIZERS,18
ASTRAZENECA,MEDIOUTREMER,1
ASTRAZENECA,ICARE,21
ASTRAZENECA,CEPHEID,5
ASTRAZENECA,NOVEX PHARMA,61
ASTRAZENECA,Prostrakan,2
ASTRAZENECA,LEO PHARMA,2252
ASTRAZENECA,HILL-ROM S.A.S.,1
ASTRAZENECA,SHIRE,150
ASTRAZENECA,EUROSILICONE,4
ASTRAZENECA,SWING TECHNOLOGIES,1
NOVATECH,PHARMA DOM,1
NOVATECH,SMITHS MEDICAL,1
Scope,TAKEDA,1
Scope,MSD,1
Scope,NOVARTIS PHARMA,1
Scope,MEDA PHARMA,1
Scope,MUNDIPHARMA,3
Scope,ARAIRCHAR,1
Scope,BRISTOL-MYERS SQUIBB,1
B3TSI,MUNDIPHARMA,22
B3TSI,CONGRES COLLOQUES CONVENTIONS,5
B3TSI,B.R.A.,2
B3TSI,PHARMATERA,3
B3TSI,MAYOLY SPINDLER,6
B3TSI,RECORDATI,25
B3TSI,THERABEL LUCIEN PHARMA,8
B3TSI,BROTHIER,1
B3TSI,Leurquin Mediolanum,9
B3TSI,LASER,3
B3TSI,URGO,2
B3TSI,MEDA PHARMA,3
B3TSI,TRB CHEMEDICA,1
B3TSI,ABBVIE,12
B3TSI,SYNTHES,1
B3TSI,Genzyme,3
B3TSI,VIFOR,1
B3TSI,ABBOTT PRODUCTS,12
B3TSI,M3 Global Research,1
B3TSI,TAKEDA,19
B3TSI,LUNDBECK,26
B3TSI,ROCHE,8
B3TSI,IMS HEALTH,5
B3TSI,SHIRE,1
B3TSI,BRISTOL-MYERS SQUIBB,35
B3TSI,NOVARTIS PHARMA,67
B3TSI,TEVA PHARMA,22
B3TSI,SANOFI PASTEUR,5
B3TSI,SCIENCE ET MEDEDINE,1
B3TSI,PAUL HARTMANN,1
B3TSI,BRAHMS,2
B3TSI,MSD,60
B3TSI,Zimmer,3
B3TSI,FERRING,2
B3TSI,Small Bone Innovations,2
B3TSI,AMGEN,4
B3TSI,DAIICHI SANKYO,41
B3TSI,A A,44
B3TSI,LEO PHARMA,16
GXEL MEDICAL,TAKEDA,2
GXEL MEDICAL,MUNDIPHARMA,3
GXEL MEDICAL,LVL MEDICAL,1
GXEL MEDICAL,ABBVIE,2
GXEL MEDICAL,MSD,2
GXEL MEDICAL,MEDA PHARMA,2
GXEL MEDICAL,LUNDBECK,1
GXEL MEDICAL,LINDE HOMECARE,1
GXEL MEDICAL,AMGEN,2
GXEL MEDICAL,ROCHE,1
GXEL MEDICAL,SHIRE,1
GXEL MEDICAL,NOVARTIS PHARMA,4
GXEL MEDICAL,BRISTOL-MYERS SQUIBB,1
GXEL MEDICAL,ASPEN,1
GXEL MEDICAL,TEVA PHARMA,2
GXEL MEDICAL,A A,1
GXEL MEDICAL,Genzyme,1
GXEL MEDICAL,VIFOR,1
OPHTACOM,Leurquin Mediolanum,5
OPHTACOM,ALCON,16
OPHTACOM,SANOTEK,1
OPHTACOM,MUNDIPHARMA,1
OPHTACOM,THEA,12
OPHTACOM,AUDIOPTIC TRADE SERVICES,2
OPHTACOM,GADOL OPTIC 2000,2
OPHTACOM,MSD,10
OPHTACOM,AMO,13
OPHTACOM,TRB CHEMEDICA,4
OPHTACOM,laboratoire BAUSCH&LOMB,8
OPHTACOM,ALK-Abello,1
OPHTACOM,HOYA Surgical Optics,1
OPHTACOM,A A,1
OPHTACOM,CROMA,3
OPHTACOM,CHAUVIN,5
OPHTACOM,DENSMORE,3
OPHTACOM,AMGEN,1
OPHTACOM,HRA PHARMA,1
OPHTACOM,NOVEX PHARMA,1
OPHTACOM,NOVARTIS PHARMA,21
OPHTACOM,DAIICHI SANKYO,1
OPHTACOM,Topcon,1
OPHTACOM,Doliage,1
Penumbra,TAKEDA,1
Penumbra,MICROVENTION,5
Penumbra,ABS-BOLTON MEDICAL,1
Penumbra,MUNDIPHARMA,1
Penumbra,BIOTRONIK,1
Penumbra,LUNDBECK,1
Penumbra,ENDOLOGIX,1
Penumbra,ROCHE,1
Penumbra,NOVARTIS PHARMA,1
Penumbra,Sequent Medical,1
Penumbra,Genzyme,2
Penumbra,COVIDIEN,8
Penumbra,LEO PHARMA,1
CELONOVA BIOSCIENCES OF EUROPE,TAKEDA,1
CELONOVA BIOSCIENCES OF EUROPE,ABS-BOLTON MEDICAL,1
CELONOVA BIOSCIENCES OF EUROPE,MUNDIPHARMA,1
CELONOVA BIOSCIENCES OF EUROPE,BIOTRONIK,4
CELONOVA BIOSCIENCES OF EUROPE,MEDA PHARMA,1
CELONOVA BIOSCIENCES OF EUROPE,SIEMENS,1
CELONOVA BIOSCIENCES OF EUROPE,MSD,6
CELONOVA BIOSCIENCES OF EUROPE,FERRING,2
CELONOVA BIOSCIENCES OF EUROPE,ARKOPHARMA,1
CELONOVA BIOSCIENCES OF EUROPE,BESINS,2
CELONOVA BIOSCIENCES OF EUROPE,PHARMATERA,1
CELONOVA BIOSCIENCES OF EUROPE,ICON CLINICAL RESEARCH,1
CELONOVA BIOSCIENCES OF EUROPE,LUNDBECK,1
CELONOVA BIOSCIENCES OF EUROPE,OMEGA PHARMA,1
CELONOVA BIOSCIENCES OF EUROPE,AMGEN,1
CELONOVA BIOSCIENCES OF EUROPE,ROCHE,1
CELONOVA BIOSCIENCES OF EUROPE,STENTYS,2
CELONOVA BIOSCIENCES OF EUROPE,SORIN GROUP,1
CELONOVA BIOSCIENCES OF EUROPE,GEDEON RICHTER,4
CELONOVA BIOSCIENCES OF EUROPE,BRISTOL-MYERS SQUIBB,3
CELONOVA BIOSCIENCES OF EUROPE,NOVARTIS PHARMA,5
CELONOVA BIOSCIENCES OF EUROPE,DAIICHI SANKYO,6
CELONOVA BIOSCIENCES OF EUROPE,TEVA PHARMA,2
CELONOVA BIOSCIENCES OF EUROPE,STENTYS S.A,2
CELONOVA BIOSCIENCES OF EUROPE,COVIDIEN,2
CELONOVA BIOSCIENCES OF EUROPE,SANOFI PASTEUR,3
TRB CHEMEDICA,MUNDIPHARMA,35
TRB CHEMEDICA,ABBVIE,282
TRB CHEMEDICA,ICON CLINICAL RESEARCH,5
TRB CHEMEDICA,CENTRALE DES PEELINGS,4
TRB CHEMEDICA,LUNDBECK,9
TRB CHEMEDICA,CONGRES COLLOQUES CONVENTIONS,1
TRB CHEMEDICA,ARTHREX,3
TRB CHEMEDICA,TEOXANE,3
TRB CHEMEDICA,MAYOLY SPINDLER,18
TRB CHEMEDICA,Warner Chilcott,4
TRB CHEMEDICA,RECORDATI,4
TRB CHEMEDICA,Medicare-HTM,10
TRB CHEMEDICA,THERABEL LUCIEN PHARMA,17
TRB CHEMEDICA,Leurquin Mediolanum,90
TRB CHEMEDICA,FH ORTHOPEDICS,2
TRB CHEMEDICA,PROSTRAKAN PHARMA,1
TRB CHEMEDICA,MEDA PHARMA,15
TRB CHEMEDICA,AMO,92
TRB CHEMEDICA,laboratoire BAUSCH&LOMB,86
TRB CHEMEDICA,HOYA Surgical Optics,9
TRB CHEMEDICA,CHAUVIN,78
TRB CHEMEDICA,DENSMORE,59
TRB CHEMEDICA,SYNTHES,1
TRB CHEMEDICA,SINCLAIR PHARMA,3
TRB CHEMEDICA,Topcon,11
TRB CHEMEDICA,Genzyme,68
TRB CHEMEDICA,BRISTOL-MYERS SQUIBB,192
TRB CHEMEDICA,CERAVER,1
TRB CHEMEDICA,ABBOTT PRODUCTS,74
TRB CHEMEDICA,SANOTEK,5
TRB CHEMEDICA,TAKEDA,6
TRB CHEMEDICA,THEA,190
TRB CHEMEDICA,LIVE ! BY GL EVENTS,10
TRB CHEMEDICA,Smith & Nephew,23
TRB CHEMEDICA,QIAGEN,1
TRB CHEMEDICA,Adept Field Solutions,2
TRB CHEMEDICA,Ophta-France,56
TRB CHEMEDICA,MENICON,13
TRB CHEMEDICA,GALDERMA,8
TRB CHEMEDICA,CROMA,70
TRB CHEMEDICA,ROCHE,116
TRB CHEMEDICA,chris eyes,3
TRB CHEMEDICA,GIBAUD,13
TRB CHEMEDICA,GAMIDA,1
TRB CHEMEDICA,NOVARTIS PHARMA,396
TRB CHEMEDICA,TEVA PHARMA,4
TRB CHEMEDICA,SANOFI PASTEUR,2
TRB CHEMEDICA,JALDES,1
TRB CHEMEDICA,Doliage,70
TRB CHEMEDICA,SCIENCE ET MEDEDINE,1
TRB CHEMEDICA,ALCON,228
TRB CHEMEDICA,ORPHAN EUROPE,1
TRB CHEMEDICA,AUDIOPTIC TRADE SERVICES,20
TRB CHEMEDICA,MSD,369
TRB CHEMEDICA,GADOL OPTIC 2000,65
TRB CHEMEDICA,SORIN GROUP,1
TRB CHEMEDICA,Zimmer,4
TRB CHEMEDICA,VYGON,1
TRB CHEMEDICA,ALK-Abello,1
TRB CHEMEDICA,AMGEN,154
TRB CHEMEDICA,MEDICREA,1
TRB CHEMEDICA,BEST OF OPTIMIZERS,5
TRB CHEMEDICA,ORTHOFIX,1
TRB CHEMEDICA,NOVEX PHARMA,2
TRB CHEMEDICA,DAIICHI SANKYO,59
TRB CHEMEDICA,EUSAPHARMA,2
TRB CHEMEDICA,A A,79
TRB CHEMEDICA,LEO PHARMA,10
TRB CHEMEDICA,Swedish Orphan Biovitrum,15
HOSPIDOM,A A,1
HOSPIDOM,MUNDIPHARMA,2
HOSPIDOM,SOS OXYGENE,1
HOSPIDOM,MSD,5
HOSPIDOM,BIOPROJET PHARMA,1
HOSPIDOM,ALK-Abello,2
HOSPIDOM,AMGEN,4
HOSPIDOM,ROCHE,2
HOSPIDOM,NOVARTIS PHARMA,6
HOSPIDOM,TEVA PHARMA,4
HOSPIDOM,COVIDIEN,1
OXOID,Becton Dickinson,1
NORAKER,Straumann,2
NORAKER,Zimmer,1
NORAKER,FH ORTHOPEDICS,1
NORAKER,GLOBAL D,1
NORAKER,ANTHOGYR,1
NORAKER,B.R.A.,1
NORAKER,LEO PHARMA,1
SINCLAIR PHARMA,laboratoire BAUSCH&LOMB,1
SINCLAIR PHARMA,ASPIDE AESTHETIC,1
SINCLAIR PHARMA,MUNDIPHARMA,3
SINCLAIR PHARMA,ABBVIE,28
SINCLAIR PHARMA,SOS OXYGENE,1
SINCLAIR PHARMA,BRISTOL-MYERS SQUIBB,23
SINCLAIR PHARMA,CONGRES COLLOQUES CONVENTIONS,1
SINCLAIR PHARMA,PHARMATERA,3
SINCLAIR PHARMA,TEOXANE,9
SINCLAIR PHARMA,MAYOLY SPINDLER,2
SINCLAIR PHARMA,SVR,10
SINCLAIR PHARMA,RECORDATI,16
SINCLAIR PHARMA,Medicare-HTM,1
SINCLAIR PHARMA,THERABEL LUCIEN PHARMA,12
SINCLAIR PHARMA,BROTHIER,1
SINCLAIR PHARMA,TAKEDA,12
SINCLAIR PHARMA,Leurquin Mediolanum,5
SINCLAIR PHARMA,URGO,5
SINCLAIR PHARMA,PROSTRAKAN PHARMA,1
SINCLAIR PHARMA,PEROUSE PLASTIE,2
SINCLAIR PHARMA,MEDA PHARMA,9
SINCLAIR PHARMA,AMO,1
SINCLAIR PHARMA,CHAUVIN,4
SINCLAIR PHARMA,OMEGA PHARMA,12
SINCLAIR PHARMA,GLOBAL D,2
SINCLAIR PHARMA,COSMETIQUE ACTIVE,50
SINCLAIR PHARMA,ARTHREX,1
SINCLAIR PHARMA,Genzyme,1
SINCLAIR PHARMA,NOBEL BIOCARE,1
SINCLAIR PHARMA,ABBOTT PRODUCTS,9
SINCLAIR PHARMA,CENTRALE DES PEELINGS,44
SINCLAIR PHARMA,THEA,6
SINCLAIR PHARMA,EUROFINS OPTIMED,1
SINCLAIR PHARMA,Smith & Nephew,4
SINCLAIR PHARMA,CEREPLAS,2
SINCLAIR PHARMA,PHARMA DOM,1
SINCLAIR PHARMA,GALDERMA,39
SINCLAIR PHARMA,CROMA,3
SINCLAIR PHARMA,ROCHE,7
SINCLAIR PHARMA,R SUD MEDICAL,1
SINCLAIR PHARMA,GIBAUD,3
SINCLAIR PHARMA,LUNDBECK,6
SINCLAIR PHARMA,NOVARTIS PHARMA,34
SINCLAIR PHARMA,TEVA PHARMA,6
SINCLAIR PHARMA,COVIDIEN,4
SINCLAIR PHARMA,SANOFI PASTEUR,3
SINCLAIR PHARMA,JALDES,29
SINCLAIR PHARMA,Beiersdorf s.a.s,4
SINCLAIR PHARMA,Doliage,2
SINCLAIR PHARMA,ALCON,3
SINCLAIR PHARMA,BIOTRONIK,1
SINCLAIR PHARMA,Ophta-France,1
SINCLAIR PHARMA,AUDIOPTIC TRADE SERVICES,2
SINCLAIR PHARMA,B.BRAUN,1
SINCLAIR PHARMA,MSD,33
SINCLAIR PHARMA,GADOL OPTIC 2000,2
SINCLAIR PHARMA,Zimmer,2
SINCLAIR PHARMA,ALK-Abello,2
SINCLAIR PHARMA,GEDEON RICHTER,1
SINCLAIR PHARMA,LION / SENECA AUDIO,1
SINCLAIR PHARMA,DAIICHI SANKYO,10
SINCLAIR PHARMA,EUSAPHARMA,1
SINCLAIR PHARMA,MENICON,1
SINCLAIR PHARMA,A A,12
SINCLAIR PHARMA,LEO PHARMA,75
SINCLAIR PHARMA,EUROSILICONE,7
HOYA Surgical Optics,Leurquin Mediolanum,7
HOYA Surgical Optics,ALCON,39
HOYA Surgical Optics,THEA,40
HOYA Surgical Optics,AUDIOPTIC TRADE SERVICES,5
HOYA Surgical Optics,B.BRAUN,1
HOYA Surgical Optics,GADOL OPTIC 2000,11
HOYA Surgical Optics,ABBVIE,1
HOYA Surgical Optics,MSD,31
HOYA Surgical Optics,AMO,36
HOYA Surgical Optics,laboratoire BAUSCH&LOMB,6
HOYA Surgical Optics,Ophta-France,3
HOYA Surgical Optics,CROMA,3
HOYA Surgical Optics,CHAUVIN,11
HOYA Surgical Optics,ENDOLOGIX,1
HOYA Surgical Optics,DENSMORE,16
HOYA Surgical Optics,ROCHE,1
HOYA Surgical Optics,chris eyes,2
HOYA Surgical Optics,MENICON,1
HOYA Surgical Optics,NOVARTIS PHARMA,56
HOYA Surgical Optics,A A,3
HOYA Surgical Optics,Medicare-HTM,1
HOYA Surgical Optics,Doliage,1
BIOTECH DENTAL,NOBEL BIOCARE,2
BIOTECH DENTAL,GLOBAL D,3
BIOTECH DENTAL,ABBVIE,1
BIOTECH DENTAL,Zimmer,2
BIOTECH DENTAL,PROCTER & GAMBLE,1
BIOTECH DENTAL,GAMIDA,1
BIOTECH DENTAL,ANTHOGYR,1
BIOTECH DENTAL,Straumann,2
BIOTECH DENTAL,PRED,1
BIOTECH DENTAL,Agence Conseil 3P,1
PHOENIX PHARMA,PAUL HARTMANN,2
PHOENIX PHARMA,MSD,2
PHOENIX PHARMA,SANOFI PASTEUR,1
PHOENIX PHARMA,LOL PHARMA,1
PHOENIX PHARMA,MAYOLY SPINDLER,1
PHOENIX PHARMA,OMEGA PHARMA,1
PHOENIX PHARMA,BIOGARAN,7
PHOENIX PHARMA,GIBAUD,1
PHOENIX PHARMA,COSMETIQUE ACTIVE,2
PHOENIX PHARMA,NOVARTIS PHARMA,2
PHOENIX PHARMA,A A,2
PHOENIX PHARMA,RECORDATI,3
PHOENIX PHARMA,BRISTOL-MYERS SQUIBB,3
PHOENIX PHARMA,LEO PHARMA,2
PHOENIX PHARMA,TEVA PHARMA,3
Asept InMed,TAKEDA,1
Asept InMed,MSD,2
Asept InMed,GIVEN IMAGING,1
Asept InMed,ABBVIE,1
Asept InMed,COUSIN ENDOSURG,1
Asept InMed,BESINS,1
Asept InMed,LUNDBECK,1
Asept InMed,MAYOLY SPINDLER,1
Asept InMed,SHIRE,1
Asept InMed,SORIN GROUP,1
Asept InMed,BRISTOL-MYERS SQUIBB,1
Asept InMed,NOVARTIS PHARMA,1
Asept InMed,DAIICHI SANKYO,1
Asept InMed,TEVA PHARMA,1
Asept InMed,RECORDATI,1
Asept InMed,VIFOR,1
COUSIN ENDOSURG,TAKEDA,1
COUSIN ENDOSURG,ABBOTT PRODUCTS,1
COUSIN ENDOSURG,URGO,2
COUSIN ENDOSURG,ABS-BOLTON MEDICAL,1
COUSIN ENDOSURG,MUNDIPHARMA,4
COUSIN ENDOSURG,PENTAX MEDICAL,1
COUSIN ENDOSURG,B.BRAUN,2
COUSIN ENDOSURG,Zeste Research,1
COUSIN ENDOSURG,MSD,20
COUSIN ENDOSURG,GIVEN IMAGING,2
COUSIN ENDOSURG,ABBVIE,23
COUSIN ENDOSURG,SHIRE,6
COUSIN ENDOSURG,VIFOR,3
COUSIN ENDOSURG,FERRING,3
COUSIN ENDOSURG,A A,1
COUSIN ENDOSURG,BESINS,2
COUSIN ENDOSURG,MAYOLY SPINDLER,12
COUSIN ENDOSURG,AMGEN,3
COUSIN ENDOSURG,ROCHE,7
COUSIN ENDOSURG,BRISTOL-MYERS SQUIBB,5
COUSIN ENDOSURG,NOVARTIS PHARMA,4
COUSIN ENDOSURG,DAIICHI SANKYO,2
COUSIN ENDOSURG,TEVA PHARMA,3
COUSIN ENDOSURG,H.A.C.Pharma,1
COUSIN ENDOSURG,LUNDBECK,1
COUSIN ENDOSURG,COVIDIEN,3
COUSIN ENDOSURG,SANOFI PASTEUR,1
COUSIN ENDOSURG,LEO PHARMA,1
COUSIN ENDOSURG,RECORDATI,1
CARMAT,ABS-BOLTON MEDICAL,1
CARMAT,MSD,2
CARMAT,SORIN GROUP,1
CARMAT,SMITHS MEDICAL,1
CARMAT,GAMIDA,1
CARMAT,NOVARTIS PHARMA,3
CARMAT,DAIICHI SANKYO,2
CARMAT,EUSAPHARMA,1
CARMAT,COVIDIEN,1
CARMAT,BRISTOL-MYERS SQUIBB,1
CARMAT,VIFOR,1
OXYPHARM,Becton Dickinson,3
OXYPHARM,MUNDIPHARMA,3
OXYPHARM,LUNDBECK,2
OXYPHARM,MAYOLY SPINDLER,3
OXYPHARM,RECORDATI,12
OXYPHARM,THERABEL LUCIEN PHARMA,1
OXYPHARM,TAKEDA,3
OXYPHARM,URGO,2
OXYPHARM,IP Santé domicile,2
OXYPHARM,ABBVIE,5
OXYPHARM,OMEGA PHARMA,6
OXYPHARM,COSMETIQUE ACTIVE,4
OXYPHARM,LOL PHARMA,2
OXYPHARM,Genzyme,1
OXYPHARM,PHARMA DOM,4
OXYPHARM,LINDE HOMECARE,3
OXYPHARM,ROCHE,4
OXYPHARM,SHIRE,1
OXYPHARM,GIBAUD,4
OXYPHARM,SOS OXYGENE,1
OXYPHARM,BRISTOL-MYERS SQUIBB,15
OXYPHARM,NOVARTIS PHARMA,15
OXYPHARM,DAIICHI SANKYO,1
OXYPHARM,TEVA PHARMA,13
OXYPHARM,SANOFI PASTEUR,8
OXYPHARM,MSD,13
OXYPHARM,BSN medical,1
OXYPHARM,ALK-Abello,4
