LABO,DEPARTEMENT,NB TOTAL CONVENTIONS + AVANTAGES,NB CONVENTIONS,NB AVANTAGES,MONTANT AVANTAGES
NIDEK,21,2,0,2,79
NIDEK,54,2,0,2,51
NIDEK,86,1,0,1,56
NIDEK,49,3,0,3,1021
NIDEK,13,32,0,32,2825
NIDEK,92,8,0,8,1450
NIDEK,67,7,0,7,435
NIDEK,51,2,0,2,144
NIDEK,87,5,0,5,1137
NIDEK,64,4,0,4,1124
NIDEK,44,5,0,5,657
NIDEK,25,1,0,1,40
NIDEK,26,11,0,11,888
NIDEK,30,4,0,4,131
NIDEK,76,2,0,2,722
NIDEK,32,3,0,3,37
NIDEK,78,1,0,1,34
NIDEK,33,10,0,10,2763
NIDEK,17,4,0,4,1159
NIDEK,85,2,0,2,40
NIDEK,42,4,0,4,70
NIDEK,22,3,0,3,67
NIDEK,29,4,0,4,1078
NIDEK,84,2,0,2,57
NIDEK,57,6,0,6,182
NIDEK,56,5,0,5,110
NIDEK,20,8,0,8,659
NIDEK,36,1,0,1,30
NIDEK,39,2,0,2,63
NIDEK,72,3,0,3,50
NIDEK,48,1,0,1,12
NIDEK,77,1,0,1,19
NIDEK,69,13,0,13,3812
NIDEK,38,4,0,4,51
NIDEK,16,3,0,3,991
NIDEK,74,5,0,5,133
NIDEK,75,21,0,21,3124
NIDEK,94,8,0,8,1824
NIDEK,59,3,0,3,86
NIDEK,83,5,0,5,234
NIDEK,68,6,0,6,163
NIDEK,58,1,0,1,13
NIDEK,62,2,0,2,52
NIDEK,73,4,0,4,105
NIDEK,34,10,0,10,1492
NIDEK,50,2,0,2,120
NIDEK,40,2,0,2,40
NIDEK,80,1,0,1,20
OptiMed,84,2,0,2,23
OptiMed,86,3,0,3,7400
OptiMed,91,25,0,25,5959
OptiMed,93,44,0,44,819
OptiMed,14,14,0,14,3729
OptiMed,13,18,0,18,353
OptiMed,31,14,0,14,1163.1999998093
OptiMed,92,26,0,26,5401
OptiMed,90,1,1,0,0
OptiMed,72,15,0,15,4911
OptiMed,64,12,0,12,419
OptiMed,69,3,0,3,66
OptiMed,67,4,0,4,1377
OptiMed,94,2,0,2,22
OptiMed,75,112,0,112,29444
OptiMed,06,10,0,10,2717
OptiMed,10,1,0,1,49
OptiMed,63,2,0,2,29
OptiMed,66,1,0,1,60
OptiMed,59,17,0,17,1115
OptiMed,83,1,0,1,17
OptiMed,30,1,0,1,14
OptiMed,68,1,0,1,10
OptiMed,33,15,0,15,233
OptiMed,85,4,0,4,1083
OptiMed,65,5,0,5,160
OptiMed,76,10,0,10,666
OptiMed,78,7,0,7,261
OptiMed,97,21,0,21,8876
OptiMed,42,1,0,1,14
OptiMed,61,8,0,8,157
HANDI PHARM POITOU,86,16,0,16,345
Bailleul,92,52,0,52,2472
Bailleul,78,84,10,74,3516
Bailleul,97,16,0,16,492
Bailleul,34,14,0,14,700
Bailleul,94,2,0,2,95
Bailleul,84,1,0,1,23
Bailleul,75,13,0,13,618
Bailleul,95,1,0,1,48
Bailleul,91,8,2,6,285
Bailleul,93,2,0,2,95
Bailleul,06,21,0,21,914
Bailleul,58,1,0,1,48
Bailleul,30,2,0,2,100
Bailleul,83,12,0,12,177
Bailleul,13,17,0,17,391
All Global,26,12,12,0,0
All Global,44,18,18,0,0
All Global,25,19,19,0,0
All Global,66,12,12,0,0
All Global,35,20,20,0,0
All Global,55,3,3,0,0
All Global,32,2,2,0,0
All Global,33,24,24,0,0
All Global,42,12,12,0,0
All Global,29,26,26,0,0
All Global,27,20,20,0,0
All Global,95,16,16,0,0
All Global,86,13,13,0,0
All Global,49,3,3,0,0
All Global,88,31,31,0,0
All Global,13,52,52,0,0
All Global,24,14,14,0,0
All Global,28,29,29,0,0
All Global,67,50,50,0,0
All Global,51,13,13,0,0
All Global,37,8,8,0,0
All Global,52,13,13,0,0
All Global,64,16,16,0,0
All Global,19,2,2,0,0
All Global,59,62,62,0,0
All Global,63,22,22,0,0
All Global,62,54,54,0,0
All Global,50,21,21,0,0
All Global,23,1,1,0,0
All Global,70,7,7,0,0
All Global,12,15,15,0,0
All Global,31,13,13,0,0
All Global,57,28,28,0,0
All Global,41,4,4,0,0
All Global,72,14,14,0,0
All Global,39,2,2,0,0
All Global,69,11,11,0,0
All Global,16,16,16,0,0
All Global,45,10,10,0,0
All Global,10,10,10,0,0
All Global,43,2,2,0,0
All Global,46,6,6,0,0
All Global,30,37,37,0,0
All Global,01,1,1,0,0
All Global,78,25,25,0,0
All Global,76,23,23,0,0
All Global,17,16,16,0,0
All Global,85,44,44,0,0
All Global,22,16,16,0,0
All Global,97,1,1,0,0
All Global,93,29,29,0,0
All Global,91,46,46,0,0
All Global,54,44,44,0,0
All Global,21,15,15,0,0
All Global,47,4,4,0,0
All Global,92,3,3,0,0
All Global,89,1,1,0,0
All Global,87,2,2,0,0
All Global,82,8,8,0,0
All Global,74,14,14,0,0
All Global,11,18,18,0,0
All Global,94,22,22,0,0
All Global,68,17,17,0,0
All Global,83,26,26,0,0
All Global,58,12,12,0,0
All Global,79,1,1,0,0
All Global,15,2,2,0,0
All Global,34,44,44,0,0
All Global,61,12,12,0,0
All Global,73,6,6,0,0
All Global,80,8,8,0,0
All Global,40,4,4,0,0
All Global,84,7,7,0,0
All Global,71,16,16,0,0
All Global,56,29,29,0,0
All Global,81,2,2,0,0
All Global,14,16,16,0,0
All Global,60,17,17,0,0
All Global,48,2,2,0,0
All Global,36,3,3,0,0
All Global,38,18,18,0,0
All Global,77,50,50,0,0
SIEMENS,67,11,0,11,462
SIEMENS,51,3,0,3,130
SIEMENS,37,10,0,10,726
SIEMENS,52,2,0,2,68
SIEMENS,64,3,0,3,596
SIEMENS,03,1,0,1,55
SIEMENS,24,1,0,1,21
SIEMENS,28,4,0,4,121
SIEMENS,88,3,0,3,84
SIEMENS,13,8,0,8,1584
SIEMENS,95,6,0,6,264
SIEMENS,86,11,0,11,414
SIEMENS,49,3,0,3,90
SIEMENS,42,11,0,11,587
SIEMENS,29,28,0,28,2194
SIEMENS,35,10,0,10,1243
SIEMENS,33,11,0,11,1920
SIEMENS,26,2,0,2,53
SIEMENS,25,1,0,1,60
SIEMENS,44,2,0,2,282
SIEMENS,66,3,1,2,72
SIEMENS,69,53,0,53,5829
SIEMENS,16,2,0,2,55
SIEMENS,41,2,0,2,548
SIEMENS,72,9,0,9,260
SIEMENS,20,5,0,5,757
SIEMENS,31,5,0,5,2422
SIEMENS,57,2,0,2,80
SIEMENS,12,4,0,4,100
SIEMENS,50,3,0,3,109
SIEMENS,53,1,0,1,24
SIEMENS,62,2,0,2,42
SIEMENS,59,9,0,9,1718
SIEMENS,63,7,0,7,184
SIEMENS,87,2,0,2,96
SIEMENS,92,1,0,1,64
SIEMENS,89,4,0,4,151
SIEMENS,93,4,0,4,115
SIEMENS,91,1,0,1,18
SIEMENS,54,4,0,4,2054
SIEMENS,21,7,0,7,895
SIEMENS,22,8,0,8,385
SIEMENS,97,4,0,4,143
SIEMENS,78,8,1,7,485
SIEMENS,76,7,0,7,404
SIEMENS,85,1,0,1,23
SIEMENS,30,9,0,9,1486
SIEMENS,01,3,0,3,537
SIEMENS,45,2,0,2,544
SIEMENS,38,13,0,13,322
SIEMENS,77,8,0,8,108
SIEMENS,60,1,0,1,46
SIEMENS,36,9,0,9,596
SIEMENS,56,5,0,5,196
SIEMENS,14,6,0,6,270
SIEMENS,84,1,0,1,37
SIEMENS,71,1,0,1,257
SIEMENS,61,2,0,2,58
SIEMENS,34,18,0,18,1807
SIEMENS,73,4,0,4,127
SIEMENS,80,10,0,10,621
SIEMENS,68,11,0,11,452
SIEMENS,83,5,0,5,148
SIEMENS,58,1,0,1,26
SIEMENS,79,2,0,2,68
SIEMENS,74,7,0,7,756
SIEMENS,06,1,1,0,0
SIEMENS,75,8,0,8,460
SIEMENS,11,1,0,1,547
SIEMENS,94,6,0,6,341
Kuraray,13,2,0,2,2000
ALLERGAN,87,122,3,119,13937
ALLERGAN,98,12,0,12,2428
ALLERGAN,89,66,0,66,2781
ALLERGAN,00,42,0,42,1353
ALLERGAN,92,803,30,773,171780
ALLERGAN,47,39,0,39,2720
ALLERGAN,54,371,8,363,33368
ALLERGAN,21,221,3,218,15463
ALLERGAN,91,223,0,223,25946
ALLERGAN,93,289,3,286,36366
ALLERGAN,97,203,4,199,41688
ALLERGAN,22,72,0,72,6885
ALLERGAN,05,6,0,6,231
ALLERGAN,85,131,0,131,10570
ALLERGAN,17,184,3,181,18401
ALLERGAN,76,200,8,192,23624
ALLERGAN,78,369,6,363,28201
ALLERGAN,08,50,0,50,7512
ALLERGAN,01,67,0,67,5950
ALLERGAN,30,203,6,197,17740
ALLERGAN,46,21,0,21,1342
ALLERGAN,43,22,0,22,1240
ALLERGAN,10,52,0,52,4196
ALLERGAN,45,182,1,181,22938
ALLERGAN,77,197,0,197,12499
ALLERGAN,38,426,4,422,38722
ALLERGAN,36,30,0,30,1808
ALLERGAN,48,7,0,7,676
ALLERGAN,60,169,4,165,16760
ALLERGAN,14,117,2,115,13112
ALLERGAN,81,49,0,49,2908
ALLERGAN,56,137,1,136,10699
ALLERGAN,84,189,3,186,21940
ALLERGAN,71,167,0,167,10522
ALLERGAN,18,52,0,52,3819
ALLERGAN,40,83,0,83,14644
ALLERGAN,80,139,5,134,12859
ALLERGAN,73,114,0,114,6028
ALLERGAN,61,37,0,37,3843
ALLERGAN,34,658,20,638,65039
ALLERGAN,15,22,0,22,4617
ALLERGAN,79,77,0,77,5771
ALLERGAN,58,54,0,54,7297
ALLERGAN,83,262,0,262,30202
ALLERGAN,68,319,2,317,31103
ALLERGAN,07,27,1,26,2474
ALLERGAN,11,78,1,77,8520
ALLERGAN,75,2703,103,2600,399224
ALLERGAN,94,357,8,349,29586
ALLERGAN,82,96,6,90,8799
ALLERGAN,06,675,42,633,89975
ALLERGAN,74,189,0,189,12528
ALLERGAN,64,297,7,290,36713
ALLERGAN,52,19,0,19,947
ALLERGAN,37,239,4,235,26693
ALLERGAN,67,444,6,438,37571
ALLERGAN,51,181,5,176,17724
ALLERGAN,28,115,1,114,7714
ALLERGAN,24,53,0,53,3941
ALLERGAN,90,47,0,47,5185
ALLERGAN,03,78,0,78,5013
ALLERGAN,88,87,0,87,6379
ALLERGAN,13,1353,21,1332,148028
ALLERGAN,86,113,6,107,6824
ALLERGAN,49,186,6,180,12725
ALLERGAN,95,271,5,266,26425
ALLERGAN,27,48,1,47,2558
ALLERGAN,02,45,1,44,3235
ALLERGAN,29,241,2,239,24169
ALLERGAN,NC,528,0,528,33391
ALLERGAN,42,173,0,173,17010
ALLERGAN,33,795,30,765,90661
ALLERGAN,32,36,0,36,3617
ALLERGAN,55,39,0,39,2515
ALLERGAN,35,320,6,314,39481
ALLERGAN,66,237,4,233,30513
ALLERGAN,44,512,12,500,55699
ALLERGAN,25,230,11,219,19414
ALLERGAN,26,126,2,124,10633
ALLERGAN,09,19,0,19,1563
ALLERGAN,16,99,0,99,15774
ALLERGAN,69,970,24,946,103147
ALLERGAN,20,33,0,33,2459
ALLERGAN,39,106,0,106,8387
ALLERGAN,72,138,2,136,8978
ALLERGAN,41,67,0,67,8846
ALLERGAN,57,357,3,354,32351
ALLERGAN,31,920,38,882,114505
ALLERGAN,12,19,0,19,2099
ALLERGAN,70,49,0,49,6725
ALLERGAN,23,27,0,27,3364
ALLERGAN,50,42,0,42,4009
ALLERGAN,62,328,4,324,24679
ALLERGAN,65,39,1,38,4343
ALLERGAN,53,26,0,26,6444
ALLERGAN,63,273,7,266,23384
ALLERGAN,59,925,30,895,96860
ALLERGAN,19,9,0,9,314
Ophtalmic Compagnie,12,2,0,2,45
Ophtalmic Compagnie,71,1,0,1,30
Ophtalmic Compagnie,23,4,0,4,205
Ophtalmic Compagnie,14,11,0,11,517
Ophtalmic Compagnie,57,6,0,6,280
Ophtalmic Compagnie,31,23,0,23,784
Ophtalmic Compagnie,56,6,0,6,166
Ophtalmic Compagnie,48,1,0,1,18
Ophtalmic Compagnie,60,7,0,7,224
Ophtalmic Compagnie,77,33,0,33,927
Ophtalmic Compagnie,69,35,0,35,1507
Ophtalmic Compagnie,38,11,0,11,515
Ophtalmic Compagnie,75,25,0,25,1200
Ophtalmic Compagnie,06,23,0,23,1182
Ophtalmic Compagnie,82,1,0,1,42
Ophtalmic Compagnie,15,2,0,2,83
Ophtalmic Compagnie,63,3,0,3,105
Ophtalmic Compagnie,79,4,0,4,111
Ophtalmic Compagnie,83,13,0,13,532
Ophtalmic Compagnie,65,1,0,1,22
Ophtalmic Compagnie,40,3,0,3,92
Ophtalmic Compagnie,73,6,0,6,216
Ophtalmic Compagnie,34,13,0,13,481
Ophtalmic Compagnie,61,4,0,4,220
Ophtalmic Compagnie,54,7,0,7,312
Ophtalmic Compagnie,86,6,0,6,242
Ophtalmic Compagnie,49,4,0,4,96
Ophtalmic Compagnie,93,3,0,3,134
Ophtalmic Compagnie,27,7,0,7,261
Ophtalmic Compagnie,95,4,0,4,146
Ophtalmic Compagnie,91,13,0,13,476
Ophtalmic Compagnie,88,7,0,7,345
Ophtalmic Compagnie,13,8,0,8,250
Ophtalmic Compagnie,92,29,0,29,1077
Ophtalmic Compagnie,03,1,0,1,22
Ophtalmic Compagnie,64,9,0,9,336
Ophtalmic Compagnie,87,1,0,1,55
Ophtalmic Compagnie,37,3,0,3,124
Ophtalmic Compagnie,45,2,0,2,46
Ophtalmic Compagnie,10,2,0,2,50
Ophtalmic Compagnie,66,5,0,5,232
Ophtalmic Compagnie,44,17,0,17,542
Ophtalmic Compagnie,01,2,0,2,110
Ophtalmic Compagnie,30,4,0,4,184
Ophtalmic Compagnie,26,2,0,2,110
Ophtalmic Compagnie,85,2,0,2,42
Ophtalmic Compagnie,76,13,0,13,370
Ophtalmic Compagnie,35,7,0,7,320
Ophtalmic Compagnie,78,30,0,30,1309
Ophtalmic Compagnie,29,17,0,17,814
Medicare-HTM,14,59,0,59,13563
Medicare-HTM,56,7,0,7,146
Medicare-HTM,48,2,0,2,1638
Medicare-HTM,16,46,0,46,35138
Medicare-HTM,38,7,0,7,116
Medicare-HTM,79,4,0,4,4589
Medicare-HTM,63,1,0,1,24
Medicare-HTM,59,1,0,1,67
Medicare-HTM,53,14,0,14,1971
Medicare-HTM,61,12,0,12,11961
Medicare-HTM,50,7,0,7,337
Medicare-HTM,73,2,0,2,1638
Medicare-HTM,49,5,0,5,122
Medicare-HTM,95,37,0,37,29859
Medicare-HTM,27,14,0,14,6620
Medicare-HTM,92,3,0,3,75
Medicare-HTM,03,2,0,2,84
Medicare-HTM,87,1,0,1,58
Medicare-HTM,51,22,0,22,4768
Medicare-HTM,37,17,0,17,3519
Medicare-HTM,43,12,0,12,9604
Medicare-HTM,45,1,0,1,37
Medicare-HTM,26,6,0,6,170
Medicare-HTM,44,67,1,66,26856
Medicare-HTM,85,2,0,2,37
Medicare-HTM,17,15,0,15,592
Medicare-HTM,33,6,0,6,5740
Medicare-HTM,35,9,0,9,3307
Medicare-HTM,76,58,0,58,32481
Medicare-HTM,97,2,0,2,3025
Medicare-HTM,NC,1,0,1,30
Medicare-HTM,29,22,0,22,10149
Medicare-HTM,22,1,0,1,20
Stryker Leibinger,21,2,0,2,143
Stryker Leibinger,75,8,8,0,0
Stryker Leibinger,74,1,1,0,0
Stryker Leibinger,64,1,1,0,0
Stryker Leibinger,44,4,0,4,10280
Stryker Leibinger,67,6,6,0,0
Stryker Leibinger,38,1,1,0,0
CENTRALE DES PEELINGS,75,230,0,230,3945
CENTRALE DES PEELINGS,94,51,0,51,913
CENTRALE DES PEELINGS,11,14,0,14,250
CENTRALE DES PEELINGS,06,177,0,177,3005
CENTRALE DES PEELINGS,74,33,0,33,594
CENTRALE DES PEELINGS,07,2,0,2,34
CENTRALE DES PEELINGS,68,20,0,20,371
CENTRALE DES PEELINGS,83,87,0,87,1493
CENTRALE DES PEELINGS,59,52,0,52,917
CENTRALE DES PEELINGS,62,10,0,10,187
CENTRALE DES PEELINGS,80,12,0,12,186
CENTRALE DES PEELINGS,34,209,0,209,3588
CENTRALE DES PEELINGS,73,19,0,19,331
CENTRALE DES PEELINGS,84,30,0,30,506
CENTRALE DES PEELINGS,31,70,0,70,1220
CENTRALE DES PEELINGS,57,72,0,72,1283
CENTRALE DES PEELINGS,20,16,0,16,273
CENTRALE DES PEELINGS,60,12,0,12,206
CENTRALE DES PEELINGS,38,57,0,57,961
CENTRALE DES PEELINGS,69,73,0,73,1311
CENTRALE DES PEELINGS,77,2,0,2,36
CENTRALE DES PEELINGS,66,21,0,21,361
CENTRALE DES PEELINGS,26,22,0,22,383
CENTRALE DES PEELINGS,30,71,0,71,1210
CENTRALE DES PEELINGS,25,1,0,1,16
CENTRALE DES PEELINGS,01,2,0,2,38
CENTRALE DES PEELINGS,33,128,0,128,2244
CENTRALE DES PEELINGS,55,1,0,1,15
CENTRALE DES PEELINGS,78,56,0,56,951
CENTRALE DES PEELINGS,02,5,0,5,86
CENTRALE DES PEELINGS,42,7,0,7,123
CENTRALE DES PEELINGS,21,5,0,5,95
CENTRALE DES PEELINGS,54,111,0,111,1908
CENTRALE DES PEELINGS,91,12,0,12,198
CENTRALE DES PEELINGS,93,7,0,7,113
CENTRALE DES PEELINGS,95,68,0,68,1149
CENTRALE DES PEELINGS,88,14,0,14,246
CENTRALE DES PEELINGS,13,206,0,206,3607
CENTRALE DES PEELINGS,90,2,0,2,37
CENTRALE DES PEELINGS,92,163,0,163,2808
CENTRALE DES PEELINGS,24,4,0,4,70
CENTRALE DES PEELINGS,64,8,0,8,141
CENTRALE DES PEELINGS,67,70,0,70,1227
CENTRALE DES PEELINGS,51,28,0,28,488
CENTRALE DES PEELINGS,52,10,0,10,159
WEINMANN EMERGENCY,28,1,0,1,19
WEINMANN EMERGENCY,75,1,0,1,570
WEINMANN EMERGENCY,62,1,0,1,3250
WEINMANN EMERGENCY,35,1,0,1,15
WEINMANN EMERGENCY,29,1,0,1,596
WEINMANN EMERGENCY,79,1,0,1,27
HOSPIDOM,69,2,0,2,92
HOSPIDOM,71,31,0,31,2101
SOFIBEL,75,5,0,5,1218
SOFIBEL,54,8,0,8,112
SOFIBEL,60,1,0,1,26
SOFIBEL,06,2,0,2,54
SOFIBEL,13,1,0,1,35
PROBACE VAR,83,1,0,1,19
BAUERFEIND,88,2,0,2,49
BAUERFEIND,57,6,0,6,200
BAUERFEIND,13,3,0,3,80
BAUERFEIND,21,1,0,1,14
BAUERFEIND,84,3,0,3,54
BAUERFEIND,71,1,0,1,27
BAUERFEIND,91,11,0,11,244
BAUERFEIND,93,2,0,2,130
BAUERFEIND,27,5,0,5,155
BAUERFEIND,69,13,0,13,411
BAUERFEIND,77,11,0,11,206
BAUERFEIND,38,2,0,2,42
BAUERFEIND,51,1,0,1,23
BAUERFEIND,67,6,0,6,139
BAUERFEIND,63,6,0,6,78
BAUERFEIND,59,9,0,9,370
BAUERFEIND,83,1,0,1,24
BAUERFEIND,68,10,0,10,230
BAUERFEIND,30,2,0,2,28
BAUERFEIND,94,2,0,2,54
BAUERFEIND,11,5,0,5,70
BAUERFEIND,10,3,0,3,42
BAUERFEIND,80,2,0,2,188
BAUERFEIND,34,11,0,11,287
BAUERFEIND,62,8,0,8,264
BAUERFEIND,78,6,0,6,136
CHAUVIN,54,18,0,18,2301
CHAUVIN,21,79,0,79,6439
CHAUVIN,93,12,0,12,980
CHAUVIN,91,20,0,20,1146
CHAUVIN,47,9,0,9,347
CHAUVIN,92,14,0,14,463
CHAUVIN,89,1,0,1,27
CHAUVIN,04,4,0,4,220
CHAUVIN,87,5,0,5,394
CHAUVIN,46,2,0,2,24
CHAUVIN,45,21,0,21,811
CHAUVIN,10,7,0,7,203
CHAUVIN,08,1,0,1,12
CHAUVIN,30,9,0,9,406
CHAUVIN,01,1,0,1,15
CHAUVIN,17,13,0,13,647
CHAUVIN,78,21,0,21,1863
CHAUVIN,76,81,0,81,5006
CHAUVIN,97,111,0,111,11702
CHAUVIN,22,4,0,4,197
CHAUVIN,84,6,0,6,180
CHAUVIN,71,10,0,10,256
CHAUVIN,81,12,0,12,374
CHAUVIN,14,26,0,26,2021
CHAUVIN,56,5,0,5,136
CHAUVIN,36,5,0,5,349
CHAUVIN,60,1,0,1,19
CHAUVIN,38,44,0,44,3056
CHAUVIN,77,15,0,15,643
CHAUVIN,75,86,0,86,10391
CHAUVIN,94,37,0,37,2422
CHAUVIN,11,15,1,14,602
CHAUVIN,82,7,0,7,239
CHAUVIN,74,16,0,16,829
CHAUVIN,06,76,0,76,2932
CHAUVIN,79,47,0,47,1145
CHAUVIN,15,4,0,4,162
CHAUVIN,07,3,0,3,111
CHAUVIN,68,20,0,20,1168
CHAUVIN,83,26,0,26,1466
CHAUVIN,40,3,0,3,127
CHAUVIN,80,20,0,20,2872
CHAUVIN,34,30,0,30,2394
CHAUVIN,61,6,0,6,749
CHAUVIN,73,10,0,10,921
CHAUVIN,86,6,0,6,487
CHAUVIN,27,11,0,11,520
CHAUVIN,95,7,0,7,177
CHAUVIN,13,31,0,31,1648
CHAUVIN,90,15,0,15,285
CHAUVIN,28,6,0,6,155
CHAUVIN,24,3,0,3,527
CHAUVIN,03,11,0,11,286
CHAUVIN,64,16,0,16,1995
CHAUVIN,37,24,0,24,1064
CHAUVIN,67,6,0,6,894
CHAUVIN,51,16,0,16,1205
CHAUVIN,52,9,0,9,240
CHAUVIN,66,40,0,40,592
CHAUVIN,26,12,0,12,689
CHAUVIN,44,25,0,25,4913
CHAUVIN,25,12,0,12,219
CHAUVIN,33,56,0,56,5575
CHAUVIN,35,30,0,30,5274
CHAUVIN,32,10,0,10,967
CHAUVIN,29,19,0,19,1615
CHAUVIN,02,2,0,2,40
CHAUVIN,42,10,0,10,316
CHAUVIN,70,2,0,2,38
CHAUVIN,12,3,0,3,483
CHAUVIN,23,2,0,2,98
CHAUVIN,31,153,0,153,9501
CHAUVIN,57,9,0,9,880
CHAUVIN,72,4,0,4,161
CHAUVIN,39,5,0,5,611
CHAUVIN,20,7,0,7,617
CHAUVIN,41,3,0,3,97
CHAUVIN,16,2,0,2,112
CHAUVIN,69,137,0,137,8120
CHAUVIN,19,7,0,7,835
CHAUVIN,63,54,0,54,3691
CHAUVIN,59,40,0,40,3591
CHAUVIN,62,11,0,11,325
CHAUVIN,65,2,0,2,40
CHAUVIN,50,8,0,8,549
IMACCESS,75,6,0,6,372
IMACCESS,38,2,0,2,38
IMACCESS,69,59,0,59,3859
IMACCESS,01,5,1,4,210
UCB Pharma,77,7,0,7,275
UCB Pharma,38,174,1,173,17530
UCB Pharma,60,28,1,27,1338
UCB Pharma,36,10,0,10,304
UCB Pharma,56,37,0,37,3428
UCB Pharma,14,108,6,102,9503
UCB Pharma,81,42,0,42,2654
UCB Pharma,84,38,0,38,3001
UCB Pharma,71,17,0,17,482
UCB Pharma,73,38,0,38,4825
UCB Pharma,34,161,2,159,12546
UCB Pharma,61,32,2,30,4325
UCB Pharma,18,24,0,24,1019
UCB Pharma,80,66,4,62,4888
UCB Pharma,40,20,0,20,1299
UCB Pharma,83,45,0,45,4144
UCB Pharma,07,11,1,10,348
UCB Pharma,68,45,0,45,3193
UCB Pharma,15,5,0,5,467
UCB Pharma,79,21,0,21,1538
UCB Pharma,74,47,0,47,4902
UCB Pharma,82,11,0,11,535
UCB Pharma,06,51,1,50,2254
UCB Pharma,11,22,0,22,2261
UCB Pharma,75,556,22,534,58175
UCB Pharma,94,79,6,73,3362
UCB Pharma,04,2,0,2,63
UCB Pharma,87,77,2,75,6773
UCB Pharma,89,15,0,15,940
UCB Pharma,92,99,1,98,5971
UCB Pharma,47,18,0,18,1692
UCB Pharma,91,29,0,29,2400
UCB Pharma,93,30,1,29,1501
UCB Pharma,21,46,0,46,2074
UCB Pharma,54,152,6,146,10420
UCB Pharma,05,7,0,7,1191
UCB Pharma,22,38,1,37,2776
UCB Pharma,97,11,0,11,1337
UCB Pharma,76,142,7,135,9804
UCB Pharma,78,57,1,56,3473
UCB Pharma,85,9,1,8,228
UCB Pharma,17,46,1,45,3252
UCB Pharma,01,11,0,11,634
UCB Pharma,30,52,3,49,3346
UCB Pharma,08,18,0,18,2510
UCB Pharma,45,93,0,93,4296
UCB Pharma,10,9,0,9,226
UCB Pharma,46,9,0,9,305
UCB Pharma,43,1,0,1,20
UCB Pharma,69,371,4,367,22495
UCB Pharma,16,13,0,13,860
UCB Pharma,41,27,0,27,3119
UCB Pharma,20,25,0,25,2781
UCB Pharma,72,88,2,86,7839
UCB Pharma,57,150,0,150,10256
UCB Pharma,31,217,8,209,22499
UCB Pharma,23,3,0,3,131
UCB Pharma,12,11,0,11,1500
UCB Pharma,70,1,0,1,36
UCB Pharma,50,24,2,22,1396
UCB Pharma,53,10,0,10,664
UCB Pharma,65,7,0,7,180
UCB Pharma,62,56,0,56,3196
UCB Pharma,59,177,11,166,18414
UCB Pharma,63,60,0,60,6031
UCB Pharma,19,16,0,16,638
UCB Pharma,52,4,0,4,289
UCB Pharma,37,72,3,69,5537
UCB Pharma,67,147,3,144,14961
UCB Pharma,51,103,2,101,4799
UCB Pharma,64,82,0,82,6349
UCB Pharma,03,38,1,37,4050
UCB Pharma,28,69,0,69,4672
UCB Pharma,24,18,0,18,2623
UCB Pharma,90,4,0,4,451
UCB Pharma,13,300,11,289,20568
UCB Pharma,88,16,0,16,2078
UCB Pharma,27,13,0,13,918
UCB Pharma,95,134,2,132,7968
UCB Pharma,86,19,1,18,613
UCB Pharma,49,47,2,45,5079
UCB Pharma,42,84,3,81,6828
UCB Pharma,02,35,0,35,6105
UCB Pharma,29,81,4,77,7510
UCB Pharma,32,5,0,5,261
UCB Pharma,35,139,8,131,9284
UCB Pharma,55,1,0,1,50
UCB Pharma,33,175,6,169,15534
UCB Pharma,25,39,3,36,2668
UCB Pharma,44,78,4,74,4134
UCB Pharma,26,73,0,73,29788
UCB Pharma,66,25,0,25,1082
UCB Pharma,09,2,0,2,105
BOIRON,46,84,22,62,1169
BOIRON,43,146,76,70,905
BOIRON,10,45,2,43,1366
BOIRON,45,239,36,203,5434
BOIRON,08,56,24,32,1199
BOIRON,01,198,87,111,3429
BOIRON,30,266,65,201,8289
BOIRON,85,115,45,70,1773
BOIRON,17,224,55,169,5172
BOIRON,76,374,63,311,6749
BOIRON,78,139,33,106,3633
BOIRON,05,61,22,39,1227
BOIRON,22,71,31,40,1231
BOIRON,21,82,11,71,2266
BOIRON,54,336,81,255,7383
BOIRON,93,76,7,69,3731
BOIRON,91,179,18,161,4857
BOIRON,47,125,32,93,3114
BOIRON,89,90,35,55,1536
BOIRON,92,211,0,211,8210
BOIRON,87,300,60,240,6325
BOIRON,04,53,24,29,709
BOIRON,94,94,5,89,193452
BOIRON,75,164,0,164,8406
BOIRON,11,185,47,138,4404
BOIRON,74,286,57,229,5064
BOIRON,82,122,36,86,2544
BOIRON,06,240,61,179,6331
BOIRON,15,64,18,46,1006
BOIRON,58,65,21,44,941
BOIRON,79,117,38,79,2298
BOIRON,83,274,44,230,7335
BOIRON,07,31,14,17,527
BOIRON,68,245,41,204,6196
BOIRON,18,92,19,73,1755
BOIRON,80,66,7,59,2738
BOIRON,40,35,26,9,248
BOIRON,73,222,56,166,4235
BOIRON,61,8,1,7,289
BOIRON,34,267,58,209,6197
BOIRON,71,360,117,243,8906
BOIRON,84,132,36,96,4139
BOIRON,14,224,45,179,6705
BOIRON,81,104,21,83,2181
BOIRON,56,140,33,107,2591
BOIRON,36,33,3,30,1319
BOIRON,48,5,5,0,0
BOIRON,60,202,56,146,7158
BOIRON,77,92,8,84,2366
BOIRON,38,519,115,404,10553
BOIRON,09,105,44,61,1475
BOIRON,66,125,33,92,3488
BOIRON,25,207,34,173,4671
